court_id,name,address,city_code,dist_code,latitude,longtitude,phone,logo_url,description,open_status,geometry
451,後庄國小田徑場,高雄市大寮區後庄里民揚路28號,64000,64000140,22.63755553,120.3890526,07-7035278,https://az804957.vo.msecnd.net/photogym/20140612103007_P1050773.JPG,"田徑場,籃球場,排球場(館)",FREE,
452,河東國小籃球場,臺南市白河區河東里83之1號,67000,67000030,23.34462167,120.4370803,06-6852527,https://az804957.vo.msecnd.net/photogym/20140715120400_DSC02603.jpg,"籃球場,排球場(館)",FREE,
453,成功國中籃球場,臺南市北區和緯路1段2號,67000,67000340,23.00918153,120.2166563,06-2517906#130,https://az804957.vo.msecnd.net/photogym/20140709154403_DSC05961.JPG,"籃球場,排球場(館)",FREE,
454,成功國中風雨球場,臺南市北區和緯路1段2號,67000,67000340,23.00926053,120.216651,06-2517906#130,https://az804957.vo.msecnd.net/photogym/20140709153647_DSC05953.JPG,"風雨球場,半場籃球場,羽球場(館),排球場(館)",FREE,
455,僑平國小彩翼館,嘉義市西區德安路10號,10020,10020020,23.48434531,120.4316998,05-2333746#705,https://az804957.vo.msecnd.net/photogym/20140605104559_排球場.jpg,"羽球場(館),排球場(館)",CLOSE,
456,龍山國小排球場,高雄市美濃區龍山里龍山街62號,64000,64000310,22.86429169,120.5566089,07-6833654#30,https://az804957.vo.msecnd.net/photogym/20140612132353_DSC08699.JPG,排球場(館),FREE,
457,鷺江國中田徑場,新北市蘆洲區長樂路235號,65000,65000140,25.09061269,121.4617968,02-82862517,https://az804957.vo.msecnd.net/photogym/20140619104245_IMAG0170[1].jpg,"田徑場,籃球場,排球場(館)",FREE,
458,芬園國中籃球場,彰化縣芬園鄉彰南路四段27巷80號,10007,10007090,24.01213304,120.626058,049-2522001#304,https://az804957.vo.msecnd.net/photogym/20140707095203_圖片1.jpg,"籃球場,排球場(館)",FREE,
459,五樓籃球場,高雄市三民區大昌一路200號,64000,64000050,22.65602697,120.3243041,07-3813210,https://az804957.vo.msecnd.net/photogym/20170414153337_PXU3B5T162O5K2GDC7PA.jpg,籃球場,CLOSE,
460,古坑國中排球場(館),雲林縣古坑鄉朝陽村朝陽路2號,10009,10009070,23.64666181,120.567264,05-5821004#204,https://az804957.vo.msecnd.net/photogym/20140630155527_DSC08715.JPG,排球場(館),FREE,
461,文昌國中操場,桃園市桃園區民生路729號,68000,68000010,25.00969657,121.3076448,03-3552776#315,https://az804957.vo.msecnd.net/photogym/20140606155405_未命名.JPG,"籃球場,排球場(館),田徑場",FREE,
462,光復商工排球場,花蓮縣光復鄉林森路100號,10015,10015070,23.66789476,121.4290309,03-8700245#207,https://az804957.vo.msecnd.net/photogym/20140719213410_排球場1.JPG,排球場,FREE,
463,佳興國中籃球場,臺南市佳里區民安里新宅34之1號,67000,67000120,23.18239765,120.1956439,06-7260291#13,https://az804957.vo.msecnd.net/photogym/20150922143445_1XG7GR31BNI6CXSWDIKV.JPG,"籃球場,排球場(館)",FREE,
464,綜合球場,雲林縣崙背鄉草湖村二鄰2號,10009,10009120,23.7918046,120.3302586,05-6552384,https://az804957.vo.msecnd.net/photogym/20170418101039_X6ZZLT2NUQB2VGIM1QNQ.JPG,排球場(館),FREE,
465,內湖高中排球場,臺北市內湖區紫陽里文德路218號,63000,63000100,25.07784947,121.5870881,02-27977035#206,https://az804957.vo.msecnd.net/photogym/20140606094902_84ZZJC693TMUINB0MA23.jpg,排球場,FREE,
466,中州國小排球場,南投縣竹山鎮集山路一段955號,10008,10008040,23.81201864,120.7381895,049-2622030#112,https://az804957.vo.msecnd.net/photogym/20180430104130_AO3VW7QUAIGPJSY8QX4B.JPG,中州國小排球場(館),FREE,
467,活動中心室內排球場,雲林縣元長鄉元南路16號,10009,10009170,23.64509914,120.3169227,05-7882012,https://az804957.vo.msecnd.net/photogym/20180508093227_9FKVRXGYSFK5EZ5O4KH8.jpg,排球場(館),CLOSE,
468,溜冰場,臺南市北區西門路三段223號,67000,67000340,23.0054264,120.2053696,06-2223014#19,https://az804957.vo.msecnd.net/photogym/20170928111641_O3ZQ08BFRTQ934VJVWRC.JPG,排球場(館),CLOSE,
469,排球場,屏東縣萬丹鄉四維村萬丹路2段5號,10013,10013050,22.59689081,120.4884519,08-7772020,https://az804957.vo.msecnd.net/photogym/20170706113745_F831J8V6AG6VTBYKLZD7.JPG,排球場(館),CLOSE,
470,學甲國中風雨操場,臺南市學甲區華宗路540號,67000,67000130,23.23681969,120.1851404,06-7832128,https://az804957.vo.msecnd.net/photogym/20180514084746_OZJOVAMHUR7T26Z7NRNK.jpg,排球場(館),CLOSE,
471,豐濱國中體育館,花蓮縣豐濱鄉豐濱村光豐路26號,10015,10015080,23.60064392,121.5216637,03-8791159#117,https://az804957.vo.msecnd.net/photogym/20140702142749_1030627綜合體育館5 .jpg,"籃球場,羽球場(館),排球場(館)",CLOSE,
472,高雄市立英明國中排球場,高雄市苓雅區英明路147號,64000,6400800,22.61512903,120.3239447,07-7150949#526,https://az804957.vo.msecnd.net/photogym/20170623164709_TEV38BC3Y0B5N2JQBQ2Q.JPG,排球場(館),CLOSE,
473,福和國中籃球場,新北市永和區永利路71號,65000,65000040,25.00453028,121.5222098,02-29289493#229,https://az804957.vo.msecnd.net/photogym/20170929150941_8VV5DQ6J7866LTRVLZZE.JPG,"籃球場,排球場(館)",FREE,
474,埔里高工田徑場,南投縣埔里鎮中山路一段435號,10008,10008020,23.97297709,120.9793326,04-92982225#407,https://az804957.vo.msecnd.net/photogym/20200421081816_TR9AP89A7BZ3FUO4K60K.jpg,"田徑場,排球場(館)",FREE,
475,北港農工排球場,雲林縣北港鎮太平路80號,10009,10009060,23.57952425,120.3072238,05-7832246#533,https://az804957.vo.msecnd.net/photogym/20140606112343_排球場.jpg,排球場,FREE,
476,北港農工活動中心,雲林縣北港鎮太平路80號,10009,10009060,23.57881381,120.3076234,05-7832246#533,https://az804957.vo.msecnd.net/photogym/20140603141343_100_5300.JPG,"羽球場,排球場",CLOSE,
477,彰安國中西邊操場,彰化縣彰化市中正路二段530號,10007,10007010,24.07064009,120.5346885,04-7236117#231,https://az804957.vo.msecnd.net/photogym/20140707101252_48QLBRY1HVPWRRTIQ8NG.JPG,"跑道,籃球場,排球場(館)",FREE,
478,和群國中田徑場,彰化縣和美鎮柑井里美寮路一段390號,10007,10007030,24.1126992,120.5195689,04-7350071#134,https://az804957.vo.msecnd.net/photogym/20140707095230_P1140907.JPG,"籃球場,排球場(館),田徑場",FREE,
479,中正國中進華堂,屏東縣屏東市民學路2號,10013,10013010,22.67235264,120.509119,08-7226387#41,https://az804957.vo.msecnd.net/photogym/20140618094121_h6.jpg,活動中心,FREE,
480,溪陽國中風雨操場,彰化縣溪州鄉成功村下柑路1號,10007,10007260,23.82386811,120.5431187,04-8802151#31,https://az804957.vo.msecnd.net/photogym/20140707102105_CIMG0423.JPG,風雨操場,FREE,
481,南平中學活動中心,花蓮縣鳳林鎮八德路62號,10015,10015020,23.78404888,121.4571673,03-8772586#131,https://az804957.vo.msecnd.net/photogym/20140610142058_DSC07902.JPG,"羽球場+籃球場(館),排球場(館)",CLOSE,
482,仁美國中體育活動中心,桃園市楊梅區高榮里11鄰東高山頂9-8號,68000,68000040,24.92515093,121.1842569,03-4641123#316,https://az804957.vo.msecnd.net/photogym/20200422135103_EI2RVZZUJH47CWSGKNUQ.jpg,"籃球場,羽球場,排球場",CLOSE,
483,陽明高中-田徑場,桃園縣桃園市德壽街8號,,,24.98033975,121.3032246,03-3672706#102,https://az804957.vo.msecnd.net/photogym/20190625164917_UF032O0DBM2B127BSJN4.jpg,"排球場,跳遠場,草地,跑道,半場籃球場",FREE,
484,板橋國中沙灘排球場,新北市板橋區中正路437號,65000,65000010,25.02614547,121.4527898,02-29666498#650,https://az804957.vo.msecnd.net/photogym/20200422150833_CNR1RTU32GXYTAHA3SLO.jpg,沙灘排球場,CLOSE,
485,板橋國中體育館,新北市板橋區中正路437號,65000,65000010,25.02552187,121.4528362,02-29666498#650,https://az804957.vo.msecnd.net/photogym/20140618130905_IMG_7004.JPG,"排球場(館),籃球場",CLOSE,
486,北港高中志清堂活動中心,雲林縣北港鎮成功路26號,10009,10009060,23.57865894,120.3051209,05-7821411#307,https://az804957.vo.msecnd.net/photogym/20140623093450_038-1.JPG,"羽球場(館),排球場(館)",CLOSE,
487,南榮國中排球場,屏東縣崁頂鄉園寮村田寮路1之15號,10013,10013180,22.51337463,120.5182922,08-8631112#13,https://az804957.vo.msecnd.net/photogym/20200423122223_ZIO6PUTB8EIPB92DIVD2.jpg,排球場(館),CLOSE,
488,新興高中籃球場 排球場 田徑場,高雄市新興區五福二路218號,64000,64000060,23.22778053,120.6539154,07-2727127#2050,https://az804957.vo.msecnd.net/photogym/20140529111933_DSC03848.JPG,籃球場,PAID,
489,仁和國小排球場,屏東縣林邊鄉仁和村中山路417號,10013,10013190,22.43756298,120.5115652,08-8752201#12,https://az804957.vo.msecnd.net/photogym/20140609144803_IMG_20140610_131316.jpg,排球場(館),FREE,
490,瑞峰國中籃球場,南投縣鹿谷鄉仁愛路154之1號,10008,10008070,23.78296893,120.775044,049-2671712#13,https://az804957.vo.msecnd.net/photogym/20140612110825_DSC07349.JPG,排球場(館),FREE,
491,正德高中籃球場,彰化縣彰化市莿桐里彰水路145號,10007,10007010,24.05810563,120.5188134,(04)7524109#112,https://az804957.vo.msecnd.net/photogym/20140612130507_籃球場全.jpg,"籃球場,排球場(館)",CLOSE,
492,福山國中籃球場,高雄市左營區重信路215號,64000,64000030,22.6798317,120.3142512,07-3501581#29,https://az804957.vo.msecnd.net/photogym/20140612132542_IMG_8329.JPG,"籃球場,排球場(館)",FREE,
493,真理大學排球場(館),新北市淡水區真理街32號,65000,65000100,25.17847362,121.435377,02-26212121#1714,https://az804957.vo.msecnd.net/photogym/20140612133748_DSC03366.JPG,排球場(館),PAID,
494,新興國小田徑場,新北市淡水區新興街123號,65000,65000100,25.18004412,121.4394647,02-26203646#823,https://az804957.vo.msecnd.net/photogym/20140612111717_操場01.jpg,"田徑場,排球場(館)",FREE,
495,土城高中排球場(館),臺南市安南區安中路五段265號,67000,67000350,23.05640175,120.1506472,06-2577014#305,https://az804957.vo.msecnd.net/photogym/20140612153351_G:\DCIM\101MSDCF\DSC03208.JPG,排球場(館),CLOSE,
496,朴子國中活動中心,嘉義縣朴子市竹圍里大同路245號,10010,10010020,23.43797262,120.2322451,05-3792201#204,https://az804957.vo.msecnd.net/photogym/20140612153819_DSC_5622.JPG,排球館,CLOSE,
497,國姓國中排球場(館),南投縣國姓鄉石門村國姓路237號,10008,10008100,24.04240767,120.8587718,049-2721144#400,https://az804957.vo.msecnd.net/photogym/20140612164024_排球場2IMG_9612.jpg,國姓國中排球場,FREE,
498,玉山國中排球場,嘉義市西區友忠路1號,10020,10020020,23.46912171,120.425123,05-2357980#212,https://az804957.vo.msecnd.net/photogym/20140606104937_20140606_IMG_0001.JPG,排球場,FREE,
499,大潭國小風雨球場,屏東縣東港鎮大潭里大潭路93號,10013,10013030,22.45784139,120.4957101,08-8324226,https://az804957.vo.msecnd.net/photogym/20140610211034_未命名 - 1.jpg,"籃球場,排球場(館)",CLOSE,
500,大潭國小綜合球場,屏東縣東港鎮大潭里大潭路93號,10013,10013030,22.45728499,120.4955857,08-8324226,https://az804957.vo.msecnd.net/photogym/20140610203413_DSC_8581.jpg,"躲避球場,籃球場,排球場",FREE,
501,海山高中排球場(館),新北市板橋區漢生東路215號,65000,65000010,25.01100429,121.4717317,02-29517475#223,https://az804957.vo.msecnd.net/photogym/20140613100426_排球場3.JPG,"排球場(館),半場籃球場",CLOSE,
502,排球場,桃園市大園區沙崙里2鄰海港路2巷87號,68000,68000060,25.10975258,121.2388945,03-3835026#410,https://az804957.vo.msecnd.net/photogym/20140613095810_躲避球場2.JPG,躲避球場,PAID,
503,東港高級海事水產職業學校排球場(館),屏東縣東港鎮豐漁街66號,10013,10013030,22.4657661,120.4412645,08-8333131#233,https://az804957.vo.msecnd.net/photogym/20140613103545_W4ZDKCZ9CJ12PHF5Z5NI.JPG,排球場(館),CLOSE,
504,豐原高中排球場(館),臺中市豐原區水源路150號,66000,66000090,24.25812172,120.7420484,04-25290381#1241,https://az804957.vo.msecnd.net/photogym/20140613104733_5_20140612_085015.jpg,排球場(館),FREE,
505,竹山高中排球場(館),南投縣竹山鎮下橫街253號,10008,10008040,23.76003267,120.6799865,049-2643344#126,https://az804957.vo.msecnd.net/photogym/20140613112332_IMG_8994.jpg,排球場(館),FREE,
506,屏東商業技術學院排球場(館),屏東縣屏東市民生東路51號,10013,10013010,22.65827446,120.5114579,(08)7238700,https://az804957.vo.msecnd.net/photogym/20140613112740_IMG_0228.jpg,排球場(館),FREE,
507,新生國小排球場,雲林縣元長鄉瓦搖村新生路11號,10009,10009170,23.63845762,120.35891,05-7983093,https://az804957.vo.msecnd.net/photogym/20140613102219_C:\Users\USer\Desktop\排球場\2014-06-13 08.38.07.jpg,排球場(館),FREE,
508,高雄海洋科技大學排球場,高雄市楠梓區海專路142號,64000,64000040,22.72601861,120.3174806,07-3617141#2901,https://az804957.vo.msecnd.net/photogym/20140613153941_IMG_20140613_132203.jpg,排球場,FREE,
509,基隆商工田徑場,基隆市七堵區東新街22號,10017,10017020,25.09418049,121.7177688,02-24567126#231,https://az804957.vo.msecnd.net/photogym/20140613150111_P1020260.JPG,"田徑場,籃球場,排球場",CLOSE,
510,福山國中活動中心,高雄市左營區重信路215號,64000,64000030,22.68059888,120.3146482,07-3501581#29,https://az804957.vo.msecnd.net/photogym/20140612135509_DSC00585.JPG,"籃球場,羽球場(館),排球場(館)",CLOSE,
511,基隆商工體育館,基隆市七堵區東新街22號,10017,10017020,25.09423393,121.718493,02-24567126#231,https://az804957.vo.msecnd.net/photogym/20140605152322_P1020274.JPG,排球場(館),CLOSE,
512,高雄海洋科技大學體育館,高雄市楠梓區海專路142號,64000,64000040,22.72729213,120.316802,07-3617141#2901,https://az804957.vo.msecnd.net/photogym/20140612153807_IMG_20140613_133453.jpg,"健身房(含重量訓練室),游泳池(館),羽球場,撞球場,桌球場,籃球場,排球場",PAID,
513,屏東縣立排球場,屏東縣屏東市勝利路9號,10013,10013010,22.67683272,120.4929119,08-7362589#223,https://az804957.vo.msecnd.net/photogym/20140612164829_排球場.jpg,縣立排球場,FREE,
514,新竹高工排球場(館),新竹市東區中華路二段2號,10018,10018010,24.8101388,120.9836107,03-5318646,https://az804957.vo.msecnd.net/photogym/20140613170219_DSC_1797.JPG,排球場(館),FREE,
515,弘光科技大學體育館(排球場),臺中市沙鹿區臺灣大道六段1018號,66000,66000130,24.21753086,120.58097,04-26318652#7009,https://az804957.vo.msecnd.net/photogym/20140614132806_排球場.JPG,排球場(館),PAID,
516,草屯商工排球場(館),南投縣草屯鎮墩煌路3段188號,10008,10008030,23.99671126,120.6653631,049-2362082,https://az804957.vo.msecnd.net/photogym/20140615135151_IMG_20140613_114909.jpg,排球場(館),CLOSE,
517,石碇高中田徑場,新北市石碇區隆盛里八分寮45號,65000,65000190,25.01322592,121.6428566,02-26631224#203,https://az804957.vo.msecnd.net/photogym/20140616083819_P6160015.JPG,"田徑場,籃球場,排球場(館)",FREE,
518,石碇高中籃球場,新北市石碇區隆盛里八分寮45號,65000,65000190,25.01307035,121.6427708,02-26631224#203,https://az804957.vo.msecnd.net/photogym/20140616091452_P6160017.JPG,"籃球場,羽球場(館),排球場(館)",FREE,
519,真理大學體育館,臺南市麻豆區北勢里北勢寮70-11號,67000,67000070,23.2181576,120.2267146,06-5703100#7761,https://az804957.vo.msecnd.net/photogym/20140616091617_張利聰-體育館之夜.JPG,"有氧中心,體適能中心,排球場(館),籃球場,田徑場",PAID,
520,東吳大學體育館,臺北市士林區臨溪路70號,63000,63000110,25.09415671,121.5463655,(02)28819471#5606,https://az804957.vo.msecnd.net/photogym/20140616095059_雙溪體育館-2.jpg,"籃球場,羽球場(館),排球場(館)",PAID,
521,三峽國小活動中心,新北市三峽區中山路16號,65000,65000090,24.93493422,121.3687845,02-26711018#824,https://az804957.vo.msecnd.net/photogym/20140612141232_IMAG1636.jpg,"籃球場,排球場(館),羽球場(館)",CLOSE,
522,東吳大學排球場(館),臺北市士林區臨溪路70號,63000,63000110,25.0954368,121.5452778,(02)28819471#5606,https://az804957.vo.msecnd.net/photogym/20140616105753_雙溪排球場-2.jpg,排球場(館),PAID,
523,三芝國中活動中心,新北市三芝區淡金路一段38號,65000,65000210,25.25915431,121.5017509,933490310,https://az804957.vo.msecnd.net/photogym/20140616085423_IMGP0370.jpg,"籃球場,排球場(館)",FREE,
524,成州國民小學風雨操場,新北市五股區成泰路三段493號,65000,65000150,25.09955392,121.4502499,02-22933613,https://az804957.vo.msecnd.net/photogym/20140616110551_DSC08502.JPG,籃球場(館),FREE,
525,明志國中田徑場,新北市三重區中正北路107號,65000,65000020,25.06393814,121.4892304,02-29844132#318,https://az804957.vo.msecnd.net/photogym/20140616102648_操場全景.jpg,"田徑場,足球場,排球場(館)",FREE,
526,五峰國中田徑場,新北市新店區中興路一段253號,65000,65000060,24.96673954,121.5438227,02-29112005,https://az804957.vo.msecnd.net/photogym/20140616111903_2013-09-11 08.09.09.jpg,"田徑場,籃球場,排球場(館)",FREE,
527,北門高中排球場(館),臺南市佳里區六安里269號,67000,67000120,23.16754539,120.1776055,06-7222150,https://az804957.vo.msecnd.net/photogym/20140616124046_DSC03392.JPG,排球場(館),FREE,
528,臺東高商中興堂,臺東縣臺東市長安街 傳廣路交叉口,10014,10014010,22.75939333,121.1443627,089-350575#2302,https://az804957.vo.msecnd.net/photogym/20140616131258_中興堂1.jpg,"籃球場,羽球場,排球場",PAID,
529,三芝國中籃球場,新北市三芝區淡金路一段38號,65000,65000210,25.2591252,121.5017617,933490310,https://az804957.vo.msecnd.net/photogym/20140616101617_IMAG2193.jpg,"風雨操場,風雨操場",PAID,
530,臺東高商田徑場,臺東縣臺東市正氣路440號,10014,10014010,22.75906685,121.1449957,089-350575#2209,https://az804957.vo.msecnd.net/photogym/20140616134029_室外排球場1.jpg,"田徑場,籃球場,排球場",FREE,
531,中山高中膜構球場,高雄市楠梓區藍昌路416號,64000,64000040,22.72853708,120.2941346,07-3641116#131,https://az804957.vo.msecnd.net/photogym/20140616110415_膜構球場內觀.JPG,"籃球場,排球場(館),籃球場",FREE,
532,健行科技大學操場,桃園市中壢區健行路229號,68000,68000020,24.94756151,121.2298286,03-4581196#3531,https://az804957.vo.msecnd.net/photogym/20140616141342_8GJDEZ4K54C1VCSLHBPU.JPG,"排球場,籃球場,田徑場",FREE,
533,臺灣觀光學院排球場,花蓮縣壽豐鄉豐山村中興街268號,10015,10015060,23.85924999,121.4881253,(038)653906#835,https://az804957.vo.msecnd.net/photogym/20140616141912_DSC08284.JPG,排球場(館),PAID,
534,豐裡國小綜合運動場,花蓮縣壽豐鄉豐裡村中山路299號,10015,10015060,23.84272558,121.5082955,03-8652183,https://az804957.vo.msecnd.net/photogym/20140616142519_DSC00506.JPG,"籃球場,排球場(館),田徑場",FREE,
535,蘇澳海事籃球場,宜蘭縣蘇澳鎮蘇港路213號,10002,10002030,24.59432217,121.8434496,03-9951661#324,https://az804957.vo.msecnd.net/photogym/20140616150242_H1640010-1.jpg,排球場(館),FREE,
536,南華大學排球場(館),嘉義縣大林鎮南華路一段55號,10010,10010040,23.56882547,120.4938358,05-2721001#2992,https://az804957.vo.msecnd.net/photogym/20140616153251_10485306_814966178521484_516303687_o.jpg,排球場(館),FREE,
537,東吳大學體育館,臺北市中正區貴陽街一段56號,63000,63000050,25.03787504,121.5100175,(02)28819471#5606,https://az804957.vo.msecnd.net/photogym/20140616153647_城中體育館-1.jpg,"排球場(館),羽球場(館)",PAID,
538,協同高中排球場(館),嘉義縣民雄鄉建國路二段31號,10010,10010050,23.53214986,120.4338705,05-2213045#235,https://az804957.vo.msecnd.net/photogym/20140616135654_DSC00018.JPG,排球場(館),CLOSE,
539,江翠國中排球場(館),新北市板橋區松江街63號,65000,65000010,25.0286158,121.4676923,02-22518007#260,https://az804957.vo.msecnd.net/photogym/20140616154655_DSCF6530.JPG,排球場(館),FREE,
540,嘉南藥理大學戶外排球場,臺南市仁德區二仁路一段60號,67000,67000270,22.92458853,120.2293038,06-2664911#1219,https://az804957.vo.msecnd.net/photogym/20140616154405_排球場1.JPG,排球場(館),CLOSE,
541,華南高商室外排球場,嘉義市東區光彩街69號,10020,10020010,23.4779343,120.4592943,05-2787140#137,https://az804957.vo.msecnd.net/photogym/20140616155346_IMG_6751.jpg,排球場,FREE,
542,義峰高級中學活動中心,雲林縣林內鄉烏麻村長源201號,10009,10009100,23.75940423,120.5952501,05-5800099#533,https://az804957.vo.msecnd.net/photogym/20140603162633_IMG_3247.JPG,"羽球場(館),排球場(館),棒球場",CLOSE,
543,鶯歌工商排球場(館),新北市鶯歌區中正三路154號,65000,65000080,24.93993957,121.3353199,02-26775040#823,https://az804957.vo.msecnd.net/photogym/20140604144024_IMG_8220.JPG,排球場(館),CLOSE,
544,馬光國中排球場(館),雲林縣土庫鎮馬光里和平街101號,10009,10009050,23.69277159,120.3561044,05-6653587#23,https://az804957.vo.msecnd.net/photogym/20140616160311_DSC01048.JPG,排球場,FREE,
545,清水高中綜合體育館,新北市土城區明德路一段72號,65000,65000130,24.98184714,121.4645863,02-22707801,https://az804957.vo.msecnd.net/photogym/20140612140224_DSC05863.JPG,"籃球場,羽球場(館),排球場(館)",CLOSE,
546,清水高中田徑場,新北市土城區明德路一段72號,65000,65000130,24.98210262,121.4646506,02-22707801#330,https://az804957.vo.msecnd.net/photogym/20140613113609_足球場.jpg,"足球場,田徑場,籃球場,排球場(館)",FREE,
547,臺中一中田徑場,臺中市北區育才街2號,66000,66000050,24.15104647,120.6868637,04-22226081#305,https://az804957.vo.msecnd.net/photogym/20140616135308_DSC_0337.jpg,"田徑場,籃球場,排球場(館),網球場(館),足球場",FREE,
548,宜梧國中綜合球場,雲林縣口湖鄉梧南村光明路1號,10009,10009190,23.54627945,120.1953113,05-7907254#13,https://az804957.vo.msecnd.net/photogym/20140617005512_10471386_863791096983915_883301798_o.jpg,"籃球場,排球場(館)",PAID,
549,經國管理暨健康學院綜合運動場,基隆市中山區復興路336號,10017,10017050,25.1500483,121.7278183,02-24372093#331,https://az804957.vo.msecnd.net/photogym/20140604111602_C360_2014-06-04-11-07-12-821.jpg,"籃球場,排球場",FREE,
550,大成國小活動中心,桃園市八德區廣福路31號,68000,68000080,24.95765853,121.2979996,03-3661155#313,https://az804957.vo.msecnd.net/photogym/20140617093345_IMG_1379.JPG,排球場(館),CLOSE,
551,大灣國中籃球場,高雄市仁武區大灣里仁雄路99號,64000,64000170,22.67569871,120.3433371,07-3711715,https://az804957.vo.msecnd.net/photogym/20140613151631_DSC_2983.JPG,"排球場,網球場(館)",FREE,
552,東華大學排球場(館)(美崙校區),花蓮市華西路123號,,,24.0092664,121.6181374,(03)8632619,https://az804957.vo.msecnd.net/photogym/20140613155146_室外排球場image001.jpg,排球場(館),PAID,
553,苑裡國民小學學生活動中心,苗栗縣苑裡鎮中山路307號,10005,10005020,24.44804464,120.6546128,03-7861013#25,https://az804957.vo.msecnd.net/photogym/20140616142113_DSC03658.JPG,"桌球場(館),排球場(館),羽球場(館)",CLOSE,
554,明志國中排球場(館),新北市三重區中正北路107號,65000,65000020,25.06419082,121.4887154,02-29844132#318,https://az804957.vo.msecnd.net/photogym/20140617114612_室外排球場全景.jpg,排球場(館),FREE,
555,西螺農工活動中心,雲林縣西螺鎮大同路4號,10009,10009040,23.79483804,120.4683387,05-5862024#331,https://az804957.vo.msecnd.net/photogym/20140617113347_2014西螺農工綜合活動中心外觀.jpg,"排球場(館),田徑場",FREE,
556,褒忠國中活動中心,雲林縣褒忠鄉中勝路62號,10009,10009150,23.69940298,120.3113651,05-6972056,https://az804957.vo.msecnd.net/photogym/20140617123701_20140623_IMG_0951.JPG,"籃球場(館)風雨球場,排球場(館)風雨球場",CLOSE,
557,豐原高商活動中心,臺中市豐原區圓環南路50號,66000,66000090,24.24548252,120.7136375,04-25283556,https://az804957.vo.msecnd.net/photogym/20140603155109_IMG_2362.JPG,"排球場(館),羽球場(館)",PAID,
558,景文科技大學排球場(館),新北市新店區安忠路99號,65000,65000060,24.95131638,121.5097761,02-82122000#2213,https://az804957.vo.msecnd.net/photogym/20140617135418_排球場地照片 052.jpg,排球場(館),CLOSE,
559,莿桐國中排球場,雲林縣莿桐鄉農校路1號,10009,10009090,23.75080205,120.5077189,05-5842014#107,https://az804957.vo.msecnd.net/photogym/20140606105949_C:\Documents and Settings\ttjh\桌面\運動場照片\I排球1.jpg,排球場(館),FREE,
560,中山高中排球場(館),高雄市楠梓區藍昌路416號,64000,64000040,22.72865831,120.2922946,07-3641116#131,https://az804957.vo.msecnd.net/photogym/20140616104020_排球場1.jpg,排球場(館),FREE,
561,嘉興國中籃球場兼排球場,高雄市岡山區嘉興里信中街486號,64000,64000190,22.81580409,120.3124595,07-6221039#35,https://az804957.vo.msecnd.net/photogym/20140617142609_DSCF3164.JPG,"籃球場,排球場(館)",FREE,
562,新城國中排球場(館),花蓮縣新城鄉北埔村北埔路143號,10015,10015040,24.03044125,121.6049677,03-8263911#243,https://az804957.vo.msecnd.net/photogym/20140617134105_DSCN6313.jpg,排球場(館),CLOSE,
563,吳鳳科技大學旭光中心(體育館),62153嘉義縣民雄鄉建國路二段117號,,,23.53469313,120.4319572,05-2267125#21642,https://az804957.vo.msecnd.net/photogym/20140617090652_旭光中心(體育館 ).jpg,"籃球場,羽球場,排球場,柔道教室,桌球教室,韻律教室,攀岩場,健身中心,足球場",FREE,
564,西螺農工排球場(館),雲林縣西螺鎮大同路4號,10009,10009040,23.79419994,120.4691648,05-5862024#331,https://az804957.vo.msecnd.net/photogym/20140617151704_2014西螺農工排球場外觀.jpg,排球場(館),FREE,
565,東華大學排球場(館)(壽豐校區),花蓮縣壽豐鄉志學村大學路二段1-30號,10015,10015060,23.89972785,121.534667,03-8906619,https://az804957.vo.msecnd.net/photogym/20140613154504_IMG_2075.JPG,排球場(館),PAID,
566,中山國中排球場,高雄市小港區漢民路352號,64000,64000110,22.56651318,120.3564155,07-8021765#531,https://az804957.vo.msecnd.net/photogym/20140617161450_PNRR24HGS7YNEFC9ATEF.jpg,排球場,FREE,
567,嘉義國中活動中心,嘉義市東區王田里圓福街86號,10020,10020010,23.48811404,120.4645032,05-2762625#230,https://az804957.vo.msecnd.net/photogym/20140617171030_G:\體育館.jpg,"籃球場,羽球場(館),排球場(館)",CLOSE,
568,重慶國中田徑場,新北市板橋區國慶路221號,65000,65000010,24.99780007,121.4624137,02-29543001#504,https://az804957.vo.msecnd.net/photogym/20140617180002_9OFCVZ2VDIY7ZIBV2P0Z.JPG,"田徑場,排球場(館),躲避球場",FREE,
569,彰化師範大學體育館,彰化縣彰化市進德路1號,10007,10007010,24.08067804,120.5593783,04-7232105#1942,https://az804957.vo.msecnd.net/photogym/20140617161133_IMGP0373.JPG,"綜合球場-籃球場,羽球場,桌球教室,體操教室,韻律教室,技擊室,重量訓練室,綜合球場-排球場,綜合球場-手球場",CLOSE,
570,臺北科技大學東校區運動園區（排球場）,臺北市大安區忠孝東路三段1號,63000,63000030,25.04307304,121.5381847,02-27712171#3327,https://az804957.vo.msecnd.net/photogym/20140617213306_volleyball - 1.jpg,排球場(館),PAID,
571,莒光國小排球場(館),新北市板橋區華翠里莒光路163號,65000,65000010,25.025415,121.4739391,02-22517272#104,https://az804957.vo.msecnd.net/photogym/20140618075104_排球場 01.jpg,排球場(館),FREE,
